"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"9396","M.1472554356.A.4B7","→","huangsam","gsub(""\\'-'"", ""\\'\'"", ""2016-07-16 17:11:07"") 無法耶",NA,2016-09-02 16:43:00
"9397","M.1472554356.A.4B7","→","cywhale","gsub(""-"", ""\\/"", ""2016-07-16 17:11:07"")",NA,2016-09-02 21:10:00
"9398","M.1472454549.A.A9F","推","Edster","寫在description這個檔裡面喔.",NA,2016-08-29 17:40:00
"9399","M.1472454549.A.A9F","→","clansoda","請問description不是只是介紹檔嗎? 我有寫import這欄",NA,2016-08-29 17:55:00
"9400","M.1472454549.A.A9F","→","clansoda","在裏頭，可是我沒用語法寫進去，這個檔案要用語法寫?",NA,2016-08-29 17:56:00
"9401","M.1472454549.A.A9F","推","Edster","import: xml2, dplyr, httr 之類的",NA,2016-08-29 20:48:00
"9402","M.1472454549.A.A9F","→","Wush978","http://r-pkgs.had.co.nz/ 參考一下大神的著作",NA,2016-08-29 23:57:00
"9403","M.1472454549.A.A9F","→","Wush978","我覺得你的問題可能在http://r-pkgs.had.co.nz/namespace",NA,2016-08-30 00:12:00
"9404","M.1472454549.A.A9F","→","Wush978","http://r-pkgs.had.co.nz/namespace.html",NA,2016-08-30 00:12:00
"9405","M.1472454549.A.A9F","推","cywhale","This online book is great. u can easily use library",NA,2016-08-30 07:24:00
"9406","M.1472454549.A.A9F","→","cywhale","roxygen2. Then devtools::document() will write in ur",NA,2016-08-30 07:25:00
"9407","M.1472454549.A.A9F","→","cywhale","NAMESPACE. u can maually add: importFrom(lib,""fun"")",NA,2016-08-30 07:27:00
"9408","M.1472454549.A.A9F","→","cywhale","I think # '@importFrom lib fun is in .R, not NAMESPAC",NA,2016-08-30 07:30:00
"9409","M.1472454549.A.A9F","→","clickhere","namespace不是這樣寫的.那些是給roxygen2用的.",NA,2016-08-30 07:47:00
"9410","M.1472454549.A.A9F","→","clickhere","把 #' @ 拿掉既可.",NA,2016-08-30 07:47:00
"9411","M.1472454549.A.A9F","→","clansoda","感謝各位的回覆，我會仔細閱讀這些文章",NA,2016-08-31 09:32:00
"9412","M.1472454549.A.A9F","→","clansoda","那請問encode會影響其他系統的使用嗎?我怕用windows編碼",NA,2016-08-31 09:33:00
"9413","M.1472454549.A.A9F","→","clansoda","會導致linux和macos不能使用這些function",NA,2016-08-31 09:33:00
"9414","M.1472454549.A.A9F","→","Wush978","回到encode的問題，UTF-8是在windows會出問題，這很麻煩",NA,2016-09-05 01:45:00
"9415","M.1472454549.A.A9F","→","Wush978","如果你不想上CRAN的話，可以用data來繞掉這個問題",NA,2016-09-05 01:45:00
"9416","M.1472454549.A.A9F","→","Wush978","例如你的變數裡面有中文，你是先把字串向量放在data中",NA,2016-09-05 01:46:00
"9417","M.1472454549.A.A9F","推","cywhale","推 ""UTF-8""在windows會出問題..最近深有此感",NA,2016-09-05 14:55:00
"9418","M.1472353304.A.AE4","→","Wush978","放github上後用devtools::install_github就會自動裝",NA,2016-08-28 17:36:00
"9419","M.1472353304.A.AE4","→","Wush978","dependencies",NA,2016-08-28 17:37:00
"9420","M.1472298129.A.85B","推","cywhale"," gsub(""\\s"", """", x) can replace space",NA,2016-08-27 20:44:00
"9421","M.1472298129.A.85B","→","cywhale","so, use strsplit(x,""\\s"") not work?",NA,2016-08-27 22:22:00
"9422","M.1472298129.A.85B","推","Edster","應該先問你檔案內的文字怎麼分割的。",NA,2016-08-27 22:52:00
"9423","M.1472298129.A.85B","→","Edster","用空白分割就，scan(file, sep="" "")",NA,2016-08-27 22:53:00
"9424","M.1472298129.A.85B","推","cywhale","so the problem is TermDocumentMatrix, not ""strsplit""?",NA,2016-08-28 08:23:00
"9425","M.1472298129.A.85B","→","cywhale","try ..(..,control = list(wordLengths = c(1, Inf)))?",NA,2016-08-28 08:25:00
"9426","M.1472228289.A.B8A","推","andrew43","非常不恰當，建議還是轉factor。",NA,2016-08-27 18:20:00
"9427","M.1472228289.A.B8A","→","yun611","請問一下轉factor之後，有哪些方法可以用來",NA,2016-08-27 18:46:00
"9428","M.1472228289.A.B8A","→","yun611","variable selection的嗎?大多數找到都是continuous情況的",NA,2016-08-27 18:47:00
"9429","M.1472228289.A.B8A","→","yun611","有查過group lasso但是一直做不出來.....",NA,2016-08-27 18:47:00
"9430","M.1472228289.A.B8A","→","yun611","或是說在有dummy的情況下，有沒有什麼選擇變量的原則?",NA,2016-08-27 19:15:00
"9431","M.1472228289.A.B8A","→","andrew43","我不熟lasso，但建議你先給一段具體的程式碼請再大家修",NA,2016-08-27 20:34:00
"9432","M.1472228289.A.B8A","→","andrew43","至少要知道你用什麼function之類的，不然難回應。",NA,2016-08-27 20:34:00
"9433","M.1472228289.A.B8A","→","Wush978","continuous的變數在處理時常常假設 1與2的差距和2與3相同",NA,2016-08-30 00:45:00
"9434","M.1472228289.A.B8A","→","Wush978","所以以race為例，如果你設定為continuous很容易處理時出",NA,2016-08-30 00:45:00
"9435","M.1472228289.A.B8A","→","Wush978","問題",NA,2016-08-30 00:45:00
"9436","M.1472228289.A.B8A","→","Wush978","factor的缺點在資料量不夠時，會有模型不穩定的問題",NA,2016-08-30 00:46:00
"9437","M.1472228289.A.B8A","→","Wush978","但是通常作法是小類合併成大類，而非轉成continuous",NA,2016-08-30 00:46:00
"9438","M.1472228289.A.B8A","→","Wush978","你必須要確保我剛剛講的假設是正確的，才用continuous處",NA,2016-08-30 00:46:00
"9439","M.1472228289.A.B8A","推","Wush978","理會比較好",NA,2016-08-30 00:46:00
"9440","M.1472221162.A.91F","推","cywhale","google ztable.. maybe library(ztable) work for u?",NA,2016-08-26 23:11:00
"9441","M.1472221162.A.91F","→","Bass1986","thanks. OK ot use.",NA,2016-08-27 01:27:00
"9442","M.1472211654.A.9C6",NA,NA,NA,NA,NA
"9443","M.1472206089.A.3D1","→","JX660","以4類3欄設成dummy的變數為例 應該是視為一個變數來看",NA,2016-08-26 18:46:00
"9444","M.1472206089.A.3D1","→","JX660","所以只有三欄全拿掉或三欄全加入兩種 就算有一欄的係數是0",NA,2016-08-26 18:48:00
"9445","M.1472206089.A.3D1","→","yun611","那要怎麼決定全拿掉還是全留下呢?",NA,2016-08-26 18:57:00
"9446","M.1472206089.A.3D1","→","yun611","如果全留下的話，建立模型的時候要用原始變量",NA,2016-08-26 18:59:00
"9447","M.1472206089.A.3D1","→","yun611","還是dummy variable來做預測?",NA,2016-08-26 18:59:00
"9448","M.1472206089.A.3D1","→","celestialgod","用group lasso",NA,2016-08-26 20:03:00
"9449","M.1472206089.A.3D1","→","yun611","能不能把變量當成continuous做變量選擇後",NA,2016-08-26 22:12:00
"9450","M.1472206089.A.3D1","→","yun611","建立模型的時候再把分類變量設成factor",NA,2016-08-26 22:13:00
"9451","M.1472141668.A.354","推","naturalsmen","Sys.setlocale(""LC_ALL"", ""zh-TW"")",NA,2016-08-26 07:34:00
"9452","M.1472141668.A.354","→","naturalsmen","抱歉 好像誤會樓主意思了 存成utf-8試試??",NA,2016-08-26 07:35:00
"9453","M.1472133467.A.207","→","andrew43","先把缺失補上NA值。",NA,2016-08-25 23:09:00
"9454","M.1472133467.A.207","推","cywhale","library(purrr);lapply(x,`length<-`,max(lengths(x)))",NA,2016-08-26 00:37:00
"9455","M.1472133467.A.207","→","cywhale","%>% transpose() %>% data.frame()",NA,2016-08-26 00:38:00
"9456","M.1472133467.A.207","推","cywhale","sorry paste err lib. Shoulb be data.table::transpose",NA,2016-08-26 00:57:00
"9457","M.1472133467.A.207","→","clansoda","以解決，感謝",NA,2016-08-29 14:58:00
"9458","M.1471975031.A.89C","推","cywhale","感謝分享 寫Rcpp即便還很初階 debug仍很費神痛苦~~推",NA,2016-08-24 09:12:00
"9459","M.1471975031.A.89C","推","memphis","XD",NA,2016-08-24 13:41:00
"9460","M.1471975031.A.89C","推","Godkin","",NA,2016-08-24 23:47:00
"9461","M.1471975031.A.89C","推","f496328mm","是不是應該  在外部先用C寫好  然後用R直接call",NA,2016-08-25 07:46:00
"9462","M.1471975031.A.89C","→","f496328mm","call   已經寫好and編譯好的C來做事?",NA,2016-08-25 07:47:00
"9463","M.1471975031.A.89C","→","f496328mm","而不是在R中直接寫",NA,2016-08-25 07:47:00
"9464","M.1471975031.A.89C","→","clickhere","Rcpp是可以在R中直接寫C++的.它都包好了.",NA,2016-08-25 07:54:00
"9465","M.1471975031.A.89C","→","clickhere","外部先用,就不用Rcpp了.",NA,2016-08-25 07:55:00
"9466","M.1471975031.A.89C","推","memphis","我只會寫C, so 就只剩下 R call C 這種原始的選項了",NA,2016-08-27 17:05:00
"9467","M.1471896476.A.0E3","推","HumuHumu","感謝! 等等手邊有電腦就來試試看",NA,2016-08-23 15:20:00
"9468","M.1471896476.A.0E3","推","wolfxyz","推",NA,2016-08-24 20:46:00
"9469","M.1471883155.A.C0A","推","f496328mm","謝謝  用as.integer64  就能完美轉換成功",NA,2016-08-23 00:30:00
"9470","M.1471883155.A.C0A","→","Edster","沒關係，總有機會用到。",NA,2016-08-23 00:39:00
"9471","M.1471879514.A.2C9","→","wearytolove","結果發現是只能顯示BIg5,用iconv解決",NA,2016-08-23 00:21:00
"9472","M.1471879514.A.2C9","推","Latimeria","嗨～我是套件作者，目前找到解法 Windows 可直接用了",NA,2016-08-23 11:39:00
"9473","M.1471879514.A.2C9","→","Latimeria","學到的技巧是包套件時在文字向量上下個函數",NA,2016-08-23 11:44:00
"9474","M.1471879514.A.2C9","→","Latimeria","Encoding(column)<- ""UTF-8""",NA,2016-08-23 11:44:00
"9475","M.1471879514.A.2C9","推","Latimeria","感謝Wush的指點",NA,2016-08-23 12:55:00
"9476","M.1471879514.A.2C9","→","wearytolove","感謝",NA,2016-09-10 16:54:00
"9477","M.1471879383.A.F95","推","OGCKM","如果可以的話裝套件bit64或gmp",NA,2016-08-23 00:18:00
"9478","M.1471879383.A.F95","→","OGCKM","install.packages(""bit64"") as.integer64(y)",NA,2016-08-23 00:19:00
"9479","M.1471879383.A.F95","→","OGCKM","y為你用的字串",NA,2016-08-23 00:19:00
"9480","M.1471837196.A.056","噓","HumuHumu","看不懂在問什麼 mega也上密碼",NA,2016-08-22 22:28:00
"9481","M.1471768416.A.E4D",NA,NA,NA,NA,NA
"9482","M.1471761412.A.19A","推","Tampa","之後會這樣跑 就是檢定是否有明顯差距",NA,2016-08-21 15:26:00
"9483","M.1471761205.A.03A","推","cywhale","這題用intersect如何~DT<-data.table(dat)%>%setkey(cp4)",NA,2016-08-22 11:11:00
"9484","M.1471761205.A.03A","→","cywhale","DT[intersect(cp4,cp5),]",NA,2016-08-22 11:12:00
"9485","M.1471761205.A.03A","推","cywhale","事實上我後來發現版主c大的方法比較完整，不只是subset",NA,2016-08-22 15:08:00
"9486","M.1471761205.A.03A","→","cywhale","且會正確地回傳 (cp5, nd5) 對應的欄位",NA,2016-08-22 15:08:00
"9487","M.1471761205.A.03A","→","celestialgod","intersect沒有位置資訊會不合適，還是用match處理比",NA,2016-08-22 18:44:00
"9488","M.1471761205.A.03A","→","celestialgod","較妥當",NA,2016-08-22 18:44:00
"9489","M.1471761205.A.03A","→","celestialgod","只是資料量比較大的時候，要記得先把match算出來當",NA,2016-08-22 18:44:00
"9490","M.1471761205.A.03A","→","celestialgod","作column再做後面計算",NA,2016-08-22 18:44:00
"9491","M.1471751857.A.E9D","推","f496328mm","這直接用兩個矩陣就做出來了",NA,2016-08-21 14:25:00
"9492","M.1471703521.A.93B","→","andrew43","lines()裡面可以指定x",NA,2016-08-21 03:55:00
"9493","M.1471700977.A.7FE",NA,NA,NA,NA,NA
"9494","M.1471698415.A.DF9",NA,NA,NA,NA,NA
"9495","M.1471663289.A.B2B","推","JeremyJoung","原則上沒錯 但是需求描述可能需要在更清楚一點",NA,2016-08-20 02:06:00
"9496","M.1471663289.A.B2B","→","JeremyJoung","另外 文字對於空白 大小寫 都是敏感的",NA,2016-08-20 02:06:00
"9497","M.1471663289.A.B2B","→","JeremyJoung","甚至CHAR()的長度不同時 都可能會造成誤判",NA,2016-08-20 02:06:00
"9498","M.1471663289.A.B2B","推","clansoda","你寫的不清楚，是要同一個ROW裡面兩個COL有相同值呢",NA,2016-08-20 12:19:00
"9499","M.1471663289.A.B2B","→","clansoda","還是整個資料，兩個col出現同一個值就都抓?",NA,2016-08-20 12:19:00
"9500","M.1471663289.A.B2B","→","clansoda","像是111如果出現在row1的col1和出現在row2的col2",NA,2016-08-20 12:20:00
"9501","M.1471663289.A.B2B","→","clansoda","這樣的情形你要如何處理呢?",NA,2016-08-20 12:20:00
"9502","M.1471663289.A.B2B","推","clansoda","你只是要篩出兩個col依樣的話",NA,2016-08-20 14:53:00
"9503","M.1471663289.A.B2B","推","clansoda","dat[col1==col2,]，試試看這樣",NA,2016-08-20 15:00:00
"9504","M.1471629533.A.CC8","推","Edster","save(fit, ""fit.RData"") 再用另一台電腦 load 進來",NA,2016-08-20 07:17:00
"9505","M.1471597802.A.DE4","推","carl090105","apply(x, 1, function(y) dplyr::n_distinct(y))",NA,2016-08-19 17:50:00
"9506","M.1471569482.A.FB6","→","carl090105","list.files 中的pattern = '//.csv$' 試試看",NA,2016-08-19 09:43:00
"9507","M.1471569482.A.FB6","推","Edster","file.list(...,recursive=TRUE)",NA,2016-08-20 09:06:00
"9508","M.1471569482.A.FB6","推","Edster","list.files才對",NA,2016-08-20 09:08:00
"9509","M.1471450602.A.941",NA,NA,NA,NA,NA
"9510","M.1471352090.A.B43",NA,NA,NA,NA,NA
"9511","M.1471345900.A.1A8","→","andrew43","x %in% y 如何?",NA,2016-08-16 19:27:00
"9512","M.1471345900.A.1A8","→","andrew43","但這不能告訴你誰是誰…",NA,2016-08-16 19:28:00
"9513","M.1471345900.A.1A8","→","celestialgod","library(pipeR); match(y,x) %>>% `[`(!is.na(.))",NA,2016-08-16 19:40:00
"9514","M.1471345900.A.1A8","→","celestialgod","第一次看到自己部落格在別人文章中有點害羞>///<",NA,2016-08-16 19:48:00
"9515","M.1471321398.A.F4C","→","cywhale","DT[,paste(names(DT)[which(.SD==max(.SD))],collapse="",",NA,2016-08-16 14:11:00
"9516","M.1471321398.A.F4C","→","cywhale","), by=.(ID)] 如果用library(data.table)解法的話...",NA,2016-08-16 14:11:00
"9517","M.1471321398.A.F4C","→","carl090105","another way: http://pastebin.com/iUEH6pDt [dplyr]",NA,2016-08-16 18:46:00
"9518","M.1471315852.A.8F1","推","JamesChen","編碼問題吧  R 我不熟  但解決方法可能是轉碼",NA,2016-08-16 12:21:00
"9519","M.1471315852.A.8F1","推","cywhale","library(stringi); stri_encode(words,""UTF-8"")",NA,2016-08-16 14:22:00
"9520","M.1471315852.A.8F1","→","taichi53719","感謝推文回覆，測試了用stri_encode可以轉碼回來",NA,2016-08-16 16:37:00
"9521","M.1471315852.A.8F1","→","taichi53719","但是沒辦法從套件源頭修正，不過單純看結果還行",NA,2016-08-16 16:38:00
"9522","M.1471255355.A.1F8","→","celestialgod","""\\""""",NA,2016-08-15 19:17:00
"9523","M.1471255355.A.1F8","→","clansoda","C大，這個方法我試過也不行耶",NA,2016-08-16 09:02:00
"9524","M.1471255355.A.1F8","→","clansoda","http://imgur.com/a/zE4or 這是我的螢幕截圖",NA,2016-08-16 09:05:00
"9525","M.1471255355.A.1F8","→","clansoda","他會認定我quatation mark還有一個 所以要我繼續打",NA,2016-08-16 09:05:00
"9526","M.1471255355.A.1F8","→","clansoda","C大我修正一下我的問題好了",NA,2016-08-16 09:17:00
"9527","M.1471255355.A.1F8","推","cywhale","strsplit(cast,""\\s"")",NA,2016-08-16 14:29:00
"9528","M.1471255355.A.1F8","→","celestialgod","http://imgur.com/a/AdSQZ",NA,2016-08-16 19:38:00
"9529","M.1471255355.A.1F8","→","clansoda","感謝各位大大，我已經用attr解決了= = 是我不會",NA,2016-08-16 20:50:00
"9530","M.1471247827.A.EB3","→","qhair","如果會用Spark的話可以用SparkR的kmeans",NA,2016-08-15 20:34:00
"9531","M.1471247827.A.EB3","→","celestialgod","你沒有多台機器跑spark效益就不大了",NA,2016-08-15 22:36:00
"9532","M.1471247827.A.EB3","→","Wush978","Sampling?",NA,2016-08-15 23:56:00
"9533","M.1471247827.A.EB3","→","cywhale","我知道biganalytics有bigkmeans這個function不過我沒用過",NA,2016-08-16 14:31:00
"9534","M.1471247827.A.EB3","→","clickhere","pmclust::pkmeans 要多大有多大, 只要機器夠多就行.",NA,2016-08-16 22:22:00
"9535","M.1471181593.A.30A",NA,NA,NA,NA,NA
"9536","M.1471064884.A.2D4","→","DrRd","十分詳細，我再研究一下spread。感謝版主",NA,2016-08-13 21:52:00
"9537","M.1471053111.A.7A5","→","yomilin","用spread應該可以哦",NA,2016-08-13 13:01:00
"9538","M.1471053111.A.7A5","→","DrRd","感謝提示",NA,2016-08-13 21:52:00
"9539","M.1471004535.A.63B","→","andrew43","例如 sort(Animals$brain, F)[1:3] 這樣可以得到前三大",NA,2016-08-12 20:31:00
"9540","M.1471004535.A.63B","→","SleepyChink","謝謝，這樣可以得到前三大值，但仍然無法將它標註在",NA,2016-08-12 21:14:00
"9541","M.1471004535.A.63B","→","SleepyChink","圖上，(語法如下)",NA,2016-08-12 21:14:00
"9542","M.1471004535.A.63B","→","SleepyChink","text(x=Animals$body, y=Animals$brain, labels=row.",NA,2016-08-12 21:14:00
"9543","M.1471004535.A.63B","→","SleepyChink","names(sort(Animals$body, T)[1:3]), pos=4)",NA,2016-08-12 21:14:00
"9544","M.1471004535.A.63B","→","andrew43","建議你這樣想：把要標示的額外提取出來成新的物件，",NA,2016-08-12 21:38:00
"9545","M.1471004535.A.63B","→","andrew43","因為text()中各項參數是要互相配合的。",NA,2016-08-12 21:39:00
"9546","M.1471004535.A.63B","→","andrew43","你目前text()中有的是全部，有的是子集，混在一起不行的",NA,2016-08-12 21:40:00
"9547","M.1471004535.A.63B","→","SleepyChink","已經成功，謝謝建議",NA,2016-08-12 23:43:00
"9548","M.1470996319.A.26D","→","andrew43","你在板上先爬個文吧。",NA,2016-08-12 20:26:00
"9549","M.1470996319.A.26D","→","andrew43","另外，你這樣「亂試」不是學習的好方法。多看說明文件",NA,2016-08-12 20:27:00
